session_id,user_id,session_date,page_views,session_duration_minutes,bounce_rate,device_type,browser,traffic_source,conversion,revenue
SESS_00002381,USER_001476,2025-06-07 20:57:38.066453,15,111,True,Tablet,Safari,Referral,True,0.0
SESS_00002382,USER_001775,2025-06-07 20:57:24.478480,10,106,True,Tablet,Edge,Referral,False,0.0
SESS_00002383,USER_000457,2025-06-07 20:57:47.158220,17,88,False,Desktop,Edge,Facebook,True,0.0
SESS_00002384,USER_000310,2025-06-07 20:53:43.933000,1,63,True,Desktop,Safari,Referral,True,0.0
SESS_00002385,USER_000012,2025-06-07 20:56:30.367758,6,118,True,Desktop,Safari,Email,True,0.0
SESS_00002386,USER_001313,2025-06-07 20:55:38.147771,3,31,True,Mobile,Chrome,Direct,False,0.0
SESS_00002387,USER_000022,2025-06-07 20:53:54.715872,20,88,False,Mobile,Firefox,Referral,True,0.0
SESS_00002388,USER_001743,2025-06-07 20:58:39.890174,12,42,False,Desktop,Edge,Referral,True,0.0
SESS_00002389,USER_001775,2025-06-07 20:56:21.930117,1,5,True,Tablet,Firefox,Facebook,False,0.0
SESS_00002390,USER_001472,2025-06-07 20:57:55.882010,19,16,True,Desktop,Edge,Direct,True,0.0
SESS_00002391,USER_000651,2025-06-07 20:54:37.224196,16,8,False,Desktop,Firefox,Email,False,0.0
SESS_00002392,USER_001543,2025-06-07 20:57:32.937813,13,36,True,Mobile,Chrome,Direct,True,0.0
SESS_00002393,USER_000589,2025-06-07 20:54:25.030426,4,29,True,Tablet,Safari,Direct,True,0.0
SESS_00002394,USER_000502,2025-06-07 20:58:07.000897,6,25,True,Tablet,Chrome,Google,True,270.12
SESS_00002395,USER_001898,2025-06-07 20:57:26.421555,17,115,True,Mobile,Firefox,Email,True,0.0
SESS_00002396,USER_000353,2025-06-07 20:56:09.178061,5,13,False,Tablet,Chrome,Email,True,0.0
SESS_00002397,USER_001557,2025-06-07 20:52:40.329669,3,77,False,Desktop,Firefox,Direct,True,0.0
SESS_00002398,USER_000982,2025-06-07 20:56:26.105157,17,83,False,Tablet,Firefox,Referral,True,466.11
SESS_00002399,USER_001772,2025-06-07 20:53:00.462691,8,82,False,Desktop,Safari,Direct,False,394.08
SESS_00002400,USER_001780,2025-06-07 20:56:37.721080,3,63,False,Desktop,Chrome,Direct,True,0.0
SESS_00002401,USER_000566,2025-06-07 20:53:44.365610,7,94,True,Mobile,Edge,Direct,True,0.0
SESS_00002402,USER_000225,2025-06-07 20:56:49.348747,1,119,False,Tablet,Firefox,Direct,False,0.0
SESS_00002403,USER_000713,2025-06-07 20:56:56.367666,13,19,True,Tablet,Chrome,Referral,True,0.0
SESS_00002404,USER_001445,2025-06-07 20:52:56.953180,16,25,False,Mobile,Firefox,Referral,True,0.0
SESS_00002405,USER_000268,2025-06-07 20:56:26.163453,12,82,True,Desktop,Safari,Email,False,0.0
SESS_00002406,USER_001497,2025-06-07 20:57:13.351733,15,80,True,Mobile,Edge,Direct,True,0.0
SESS_00002407,USER_001655,2025-06-07 20:56:03.061949,20,40,False,Tablet,Chrome,Direct,True,0.0
SESS_00002408,USER_001181,2025-06-07 20:55:35.675230,15,17,False,Desktop,Firefox,Google,False,291.65
SESS_00002409,USER_001651,2025-06-07 20:56:14.371195,2,59,True,Desktop,Edge,Referral,False,254.79
SESS_00002410,USER_001975,2025-06-07 20:56:07.497083,18,108,False,Desktop,Firefox,Direct,True,70.49
SESS_00002411,USER_001437,2025-06-07 20:58:36.224547,12,37,True,Mobile,Chrome,Google,False,214.28
SESS_00002412,USER_000800,2025-06-07 20:52:53.967759,17,85,False,Mobile,Chrome,Direct,False,374.24
SESS_00002413,USER_000267,2025-06-07 20:58:25.502365,6,44,False,Tablet,Chrome,Referral,True,0.0
SESS_00002414,USER_000595,2025-06-07 20:55:37.900907,11,107,True,Tablet,Edge,Referral,True,0.0
SESS_00002415,USER_000971,2025-06-07 20:56:17.552901,2,44,False,Mobile,Edge,Direct,False,0.0
SESS_00002416,USER_000254,2025-06-07 20:57:08.672204,6,52,True,Mobile,Firefox,Google,False,179.67
SESS_00002417,USER_000394,2025-06-07 20:52:43.056454,18,39,True,Desktop,Firefox,Email,False,0.0
SESS_00002418,USER_001335,2025-06-07 20:57:00.237618,7,27,True,Desktop,Firefox,Direct,False,0.0
SESS_00002419,USER_000089,2025-06-07 20:54:31.162418,12,52,False,Mobile,Chrome,Google,False,0.0
SESS_00002420,USER_000698,2025-06-07 20:54:08.060647,18,104,False,Mobile,Safari,Referral,False,0.0
SESS_00002421,USER_001670,2025-06-07 20:54:07.877328,16,96,False,Tablet,Firefox,Referral,False,125.55
SESS_00002422,USER_001794,2025-06-07 20:53:49.851925,10,97,False,Tablet,Firefox,Direct,False,0.0
SESS_00002423,USER_000749,2025-06-07 20:54:06.346550,9,78,True,Desktop,Firefox,Direct,True,444.39
SESS_00002424,USER_001169,2025-06-07 20:56:40.644693,10,119,False,Mobile,Firefox,Google,True,0.0
SESS_00002425,USER_001302,2025-06-07 20:57:00.140641,19,43,False,Mobile,Firefox,Email,False,1.76
SESS_00002426,USER_000570,2025-06-07 20:53:17.690576,20,110,False,Tablet,Safari,Direct,False,265.73
SESS_00002427,USER_001381,2025-06-07 20:55:30.882812,13,91,False,Desktop,Edge,Google,True,0.0
SESS_00002428,USER_001881,2025-06-07 20:55:58.938541,3,2,False,Tablet,Firefox,Facebook,True,0.0
SESS_00002429,USER_000247,2025-06-07 20:53:11.875060,17,76,False,Mobile,Firefox,Google,True,217.03
SESS_00002430,USER_001829,2025-06-07 20:53:56.435103,13,48,False,Mobile,Firefox,Email,True,0.0
SESS_00002431,USER_001915,2025-06-07 20:57:06.387258,10,106,True,Desktop,Safari,Referral,True,0.0
SESS_00002432,USER_000812,2025-06-07 20:55:46.323474,10,2,False,Tablet,Safari,Facebook,False,0.0
SESS_00002433,USER_001740,2025-06-07 20:54:40.772827,3,34,False,Tablet,Edge,Google,False,0.0
SESS_00002434,USER_000299,2025-06-07 20:57:21.682080,17,25,False,Desktop,Safari,Email,False,0.0
SESS_00002435,USER_000208,2025-06-07 20:55:54.624145,13,16,False,Mobile,Edge,Email,False,201.0
SESS_00002436,USER_000028,2025-06-07 20:53:20.216431,13,28,True,Mobile,Safari,Facebook,False,0.0
SESS_00002437,USER_000238,2025-06-07 20:57:06.086004,3,8,False,Tablet,Edge,Email,False,0.0
SESS_00002438,USER_001262,2025-06-07 20:57:40.117480,6,36,False,Desktop,Firefox,Facebook,False,0.0
SESS_00002439,USER_001231,2025-06-07 20:57:06.937839,6,65,False,Desktop,Safari,Email,True,103.1
SESS_00002440,USER_001018,2025-06-07 20:53:50.041938,20,99,False,Mobile,Edge,Facebook,True,0.0
SESS_00002441,USER_000442,2025-06-07 20:53:42.573261,8,90,True,Mobile,Chrome,Direct,True,474.36
SESS_00002442,USER_001932,2025-06-07 20:57:49.151537,14,62,False,Tablet,Chrome,Facebook,True,0.0
SESS_00002443,USER_000686,2025-06-07 20:55:49.921817,2,27,False,Tablet,Chrome,Email,False,305.48
SESS_00002444,USER_001816,2025-06-07 20:53:12.997160,18,81,True,Tablet,Edge,Direct,False,0.0
SESS_00002445,USER_001136,2025-06-07 20:57:19.727410,16,49,True,Tablet,Safari,Email,False,0.0
SESS_00002446,USER_001637,2025-06-07 20:56:25.044382,1,27,False,Desktop,Firefox,Facebook,True,0.0
SESS_00002447,USER_000883,2025-06-07 20:53:11.144159,13,23,True,Mobile,Chrome,Referral,True,0.0
SESS_00002448,USER_000459,2025-06-07 20:57:26.146016,14,50,False,Mobile,Edge,Email,True,27.94
SESS_00002449,USER_001870,2025-06-07 20:54:59.178459,2,120,False,Desktop,Edge,Email,True,333.14
SESS_00002450,USER_000847,2025-06-07 20:56:09.287147,12,92,False,Mobile,Chrome,Facebook,False,0.0
SESS_00002451,USER_000843,2025-06-07 20:56:01.106079,12,89,False,Tablet,Chrome,Email,False,0.0
SESS_00002452,USER_000321,2025-06-07 20:56:09.667334,6,51,True,Tablet,Firefox,Google,False,291.07
SESS_00002453,USER_000523,2025-06-07 20:55:31.296702,11,94,False,Desktop,Safari,Facebook,True,0.0
SESS_00002454,USER_000555,2025-06-07 20:53:45.443357,18,92,True,Mobile,Chrome,Facebook,True,0.0
SESS_00002455,USER_001220,2025-06-07 20:55:28.376941,11,118,False,Tablet,Chrome,Referral,True,0.0
SESS_00002456,USER_001307,2025-06-07 20:55:14.522677,1,63,True,Desktop,Firefox,Direct,False,0.0
SESS_00002457,USER_000856,2025-06-07 20:55:04.853241,16,2,False,Desktop,Firefox,Direct,False,0.0
SESS_00002458,USER_001097,2025-06-07 20:53:58.997533,7,70,False,Desktop,Edge,Referral,False,0.0
SESS_00002459,USER_000630,2025-06-07 20:53:50.370594,20,71,False,Mobile,Chrome,Direct,True,6.73
SESS_00002460,USER_001112,2025-06-07 20:57:54.336077,19,57,False,Tablet,Edge,Google,True,27.5
SESS_00002461,USER_000608,2025-06-07 20:57:45.813495,9,13,False,Desktop,Edge,Email,True,0.0
SESS_00002462,USER_000008,2025-06-07 20:54:42.713189,13,26,False,Mobile,Safari,Google,False,0.0
SESS_00002463,USER_001657,2025-06-07 20:53:49.376903,1,38,True,Tablet,Chrome,Facebook,False,497.74
SESS_00002464,USER_001393,2025-06-07 20:52:54.498961,19,67,False,Mobile,Safari,Direct,True,0.0
SESS_00002465,USER_001209,2025-06-07 20:54:59.813717,8,65,False,Desktop,Firefox,Referral,True,0.0
SESS_00002466,USER_001410,2025-06-07 20:57:21.479277,8,44,False,Mobile,Safari,Facebook,True,0.0
SESS_00002467,USER_001505,2025-06-07 20:53:23.619991,15,117,True,Tablet,Chrome,Direct,False,0.0
SESS_00002468,USER_000154,2025-06-07 20:54:11.655166,9,90,False,Tablet,Edge,Referral,True,183.88
SESS_00002469,USER_001311,2025-06-07 20:57:05.531019,13,55,True,Mobile,Firefox,Direct,False,0.0
SESS_00002470,USER_001059,2025-06-07 20:55:49.807009,3,53,True,Mobile,Edge,Google,True,121.18
SESS_00002471,USER_001545,2025-06-07 20:55:38.838103,7,112,False,Mobile,Firefox,Email,False,0.0
SESS_00002472,USER_001499,2025-06-07 20:53:03.106655,2,102,True,Mobile,Chrome,Google,False,0.0
SESS_00002473,USER_001739,2025-06-07 20:55:55.128333,14,20,True,Desktop,Safari,Email,True,0.0
SESS_00002474,USER_000489,2025-06-07 20:58:39.117301,9,105,True,Desktop,Safari,Email,True,86.51
SESS_00002475,USER_001822,2025-06-07 20:53:26.136493,11,63,False,Tablet,Firefox,Direct,True,0.0
SESS_00002476,USER_000871,2025-06-07 20:53:39.086366,1,49,True,Tablet,Edge,Google,False,0.0
SESS_00002477,USER_000517,2025-06-07 20:56:00.302776,12,52,False,Tablet,Safari,Google,True,0.0
SESS_00002478,USER_000103,2025-06-07 20:56:45.732808,16,51,True,Mobile,Chrome,Direct,False,0.0
SESS_00002479,USER_001176,2025-06-07 20:54:50.796291,14,60,False,Mobile,Firefox,Facebook,True,0.0
SESS_00002480,USER_001952,2025-06-07 20:58:23.048473,16,118,True,Mobile,Chrome,Facebook,False,0.0
SESS_00002481,USER_000798,2025-06-07 20:53:48.122961,1,53,True,Desktop,Chrome,Google,True,0.0
SESS_00002482,USER_000369,2025-06-07 20:56:10.215827,7,3,True,Mobile,Edge,Google,False,0.0
SESS_00002483,USER_000904,2025-06-07 20:58:32.384436,8,6,True,Mobile,Chrome,Google,False,0.0
SESS_00002484,USER_001484,2025-06-07 20:52:57.893727,9,17,True,Mobile,Firefox,Referral,False,372.91
SESS_00002485,USER_000563,2025-06-07 20:53:32.206781,5,38,False,Desktop,Chrome,Email,True,0.0
SESS_00002486,USER_000150,2025-06-07 20:56:26.662937,3,113,False,Desktop,Edge,Email,False,0.0
SESS_00002487,USER_000479,2025-06-07 20:57:35.300982,7,103,False,Mobile,Edge,Email,False,199.61
SESS_00002488,USER_000264,2025-06-07 20:58:35.857505,20,27,True,Desktop,Edge,Google,False,0.0
SESS_00002489,USER_001845,2025-06-07 20:53:28.930129,17,58,False,Mobile,Edge,Facebook,True,0.0
SESS_00002490,USER_000700,2025-06-07 20:57:24.423461,1,68,True,Mobile,Edge,Direct,False,0.0
SESS_00002491,USER_001506,2025-06-07 20:58:16.078081,11,100,False,Mobile,Firefox,Referral,True,0.0
SESS_00002492,USER_001049,2025-06-07 20:56:31.829556,18,62,False,Desktop,Chrome,Direct,False,0.0
SESS_00002493,USER_001114,2025-06-07 20:55:30.296968,2,45,False,Tablet,Edge,Referral,False,295.03
SESS_00002494,USER_000476,2025-06-07 20:54:51.707698,1,113,True,Tablet,Edge,Direct,True,234.37
SESS_00002495,USER_001620,2025-06-07 20:52:46.712839,8,74,True,Tablet,Safari,Email,False,477.5
SESS_00002496,USER_001605,2025-06-07 20:54:25.979047,1,4,False,Desktop,Edge,Direct,True,0.0
SESS_00002497,USER_000843,2025-06-07 20:55:38.132708,11,38,False,Tablet,Firefox,Google,True,183.58
SESS_00002498,USER_001905,2025-06-07 20:58:13.560663,14,30,False,Mobile,Chrome,Email,False,0.0
SESS_00002499,USER_000528,2025-06-07 20:56:24.096663,15,84,True,Mobile,Safari,Facebook,False,292.87
SESS_00002500,USER_000760,2025-06-07 20:53:05.309627,17,24,False,Tablet,Chrome,Facebook,True,0.0
SESS_00002501,USER_000531,2025-06-07 20:52:46.138690,11,74,True,Desktop,Firefox,Direct,True,0.0
SESS_00002502,USER_001821,2025-06-07 20:54:53.595973,16,50,False,Tablet,Safari,Email,True,0.0
SESS_00002503,USER_000573,2025-06-07 20:58:28.901358,3,50,False,Tablet,Edge,Direct,False,0.0
SESS_00002504,USER_001022,2025-06-07 20:54:48.229683,18,87,False,Mobile,Chrome,Direct,False,0.0
SESS_00002505,USER_000398,2025-06-07 20:55:12.312990,5,53,True,Mobile,Edge,Google,True,0.0
SESS_00002506,USER_001573,2025-06-07 20:52:53.153333,11,117,False,Tablet,Edge,Facebook,True,0.0
SESS_00002507,USER_001130,2025-06-07 20:53:52.436184,13,54,False,Mobile,Firefox,Email,True,0.0
SESS_00002508,USER_000298,2025-06-07 20:56:19.333679,4,15,True,Mobile,Safari,Referral,False,0.0
SESS_00002509,USER_001802,2025-06-07 20:57:29.130987,9,62,False,Mobile,Chrome,Referral,False,0.0
SESS_00002510,USER_001218,2025-06-07 20:55:18.335740,14,66,True,Tablet,Firefox,Email,False,394.79
SESS_00002511,USER_001880,2025-06-07 20:54:30.169136,18,76,True,Tablet,Firefox,Google,False,0.0
SESS_00002512,USER_000766,2025-06-07 20:58:19.169582,19,54,True,Desktop,Firefox,Google,True,0.0
SESS_00002513,USER_001451,2025-06-07 20:53:28.822489,8,20,False,Desktop,Firefox,Facebook,True,0.0
SESS_00002514,USER_001548,2025-06-07 20:57:09.734395,16,119,False,Tablet,Chrome,Direct,False,0.0
SESS_00002515,USER_001175,2025-06-07 20:53:45.743419,13,118,False,Desktop,Safari,Direct,True,0.0
SESS_00002516,USER_001858,2025-06-07 20:54:23.693676,15,57,False,Desktop,Edge,Google,True,0.0
SESS_00002517,USER_001261,2025-06-07 20:58:30.664321,7,68,True,Tablet,Edge,Google,False,0.0
SESS_00002518,USER_000808,2025-06-07 20:54:04.403505,4,12,True,Tablet,Firefox,Referral,True,0.0
SESS_00002519,USER_000575,2025-06-07 20:56:10.988974,9,5,True,Mobile,Chrome,Referral,True,0.0
SESS_00002520,USER_001138,2025-06-07 20:57:03.623095,18,96,False,Mobile,Firefox,Facebook,False,0.0
SESS_00002521,USER_001899,2025-06-07 20:56:47.394653,17,102,False,Tablet,Safari,Google,True,0.0
SESS_00002522,USER_001560,2025-06-07 20:52:56.734202,12,81,False,Tablet,Firefox,Referral,False,0.0
SESS_00002523,USER_000958,2025-06-07 20:54:19.318725,11,56,False,Mobile,Firefox,Referral,False,0.0
SESS_00002524,USER_001059,2025-06-07 20:54:30.622959,3,40,False,Tablet,Firefox,Referral,True,0.0
SESS_00002525,USER_001672,2025-06-07 20:56:25.009074,3,111,True,Tablet,Firefox,Email,True,0.0
SESS_00002526,USER_000355,2025-06-07 20:53:31.155056,13,85,False,Desktop,Chrome,Referral,False,0.0
SESS_00002527,USER_001152,2025-06-07 20:57:46.031760,19,8,True,Desktop,Safari,Google,False,0.0
SESS_00002528,USER_001250,2025-06-07 20:58:15.000922,19,14,True,Desktop,Safari,Email,False,128.6
SESS_00002529,USER_000566,2025-06-07 20:58:28.590794,17,106,True,Tablet,Edge,Direct,True,0.0
SESS_00002530,USER_001970,2025-06-07 20:57:43.913668,11,19,False,Desktop,Chrome,Direct,True,0.0
SESS_00002531,USER_000586,2025-06-07 20:54:56.600795,14,97,False,Desktop,Chrome,Google,True,0.0
SESS_00002532,USER_000315,2025-06-07 20:56:52.260983,9,38,True,Mobile,Edge,Google,True,458.94
SESS_00002533,USER_000869,2025-06-07 20:53:13.050998,14,119,False,Mobile,Safari,Email,False,26.94
SESS_00002534,USER_000389,2025-06-07 20:57:21.261520,15,7,False,Desktop,Chrome,Direct,False,439.65
SESS_00002535,USER_000991,2025-06-07 20:52:42.849770,12,30,True,Mobile,Edge,Referral,False,0.0
SESS_00002536,USER_000940,2025-06-07 20:57:12.323189,3,14,False,Tablet,Chrome,Referral,False,348.27
SESS_00002537,USER_000827,2025-06-07 20:56:35.176265,20,14,True,Tablet,Edge,Referral,True,0.0
SESS_00002538,USER_000999,2025-06-07 20:55:42.855549,11,118,True,Mobile,Chrome,Referral,False,0.0
SESS_00002539,USER_001233,2025-06-07 20:55:38.788415,7,60,False,Desktop,Edge,Direct,False,0.0
SESS_00002540,USER_000706,2025-06-07 20:55:22.354457,13,107,True,Desktop,Chrome,Direct,True,0.0
SESS_00002541,USER_000998,2025-06-07 20:55:05.017332,3,101,False,Desktop,Edge,Facebook,False,0.0
SESS_00002542,USER_001646,2025-06-07 20:57:18.610578,19,5,True,Desktop,Edge,Direct,False,437.94
SESS_00002543,USER_001897,2025-06-07 20:58:12.762566,10,55,True,Tablet,Chrome,Direct,True,229.94
SESS_00002544,USER_000601,2025-06-07 20:54:27.725222,6,28,False,Tablet,Firefox,Email,False,0.0
SESS_00002545,USER_000486,2025-06-07 20:56:42.676188,4,93,False,Mobile,Chrome,Direct,True,0.0
SESS_00002546,USER_000037,2025-06-07 20:55:22.914157,12,114,False,Tablet,Firefox,Referral,True,0.0
SESS_00002547,USER_001205,2025-06-07 20:54:56.326400,6,115,True,Mobile,Firefox,Direct,True,116.05
SESS_00002548,USER_000290,2025-06-07 20:54:35.010025,4,33,False,Mobile,Firefox,Direct,True,250.26
SESS_00002549,USER_000269,2025-06-07 20:55:09.382968,17,15,True,Tablet,Chrome,Google,True,0.0
SESS_00002550,USER_001409,2025-06-07 20:53:03.199348,17,70,False,Desktop,Safari,Referral,True,0.0
SESS_00002551,USER_000716,2025-06-07 20:57:24.393202,17,24,False,Desktop,Edge,Facebook,False,0.0
SESS_00002552,USER_001072,2025-06-07 20:57:05.663185,17,116,True,Mobile,Safari,Referral,True,0.0
SESS_00002553,USER_001021,2025-06-07 20:54:32.521197,18,15,True,Desktop,Chrome,Email,True,0.0
SESS_00002554,USER_000267,2025-06-07 20:58:22.680457,18,67,True,Tablet,Firefox,Referral,True,421.27
SESS_00002555,USER_000655,2025-06-07 20:58:03.353163,10,12,True,Tablet,Edge,Direct,False,142.81
SESS_00002556,USER_000577,2025-06-07 20:54:49.249368,1,103,False,Tablet,Safari,Email,False,0.0
SESS_00002557,USER_000375,2025-06-07 20:57:48.981834,10,15,True,Mobile,Chrome,Email,True,79.07
SESS_00002558,USER_001313,2025-06-07 20:52:58.509271,10,75,True,Mobile,Chrome,Direct,False,235.99
SESS_00002559,USER_001129,2025-06-07 20:57:43.555720,15,66,False,Mobile,Safari,Google,False,0.27
SESS_00002560,USER_001708,2025-06-07 20:54:58.018501,11,97,False,Mobile,Edge,Referral,False,0.0
SESS_00002561,USER_001765,2025-06-07 20:56:02.411638,12,30,False,Desktop,Edge,Google,True,424.49
SESS_00002562,USER_001410,2025-06-07 20:58:30.747304,19,112,False,Desktop,Edge,Google,False,0.0
SESS_00002563,USER_001167,2025-06-07 20:54:23.587081,16,93,True,Desktop,Firefox,Email,False,145.05
SESS_00002564,USER_001818,2025-06-07 20:56:40.555863,8,54,True,Desktop,Chrome,Referral,True,495.63
SESS_00002565,USER_001472,2025-06-07 20:54:16.382478,17,48,True,Mobile,Chrome,Google,False,254.0
SESS_00002566,USER_001180,2025-06-07 20:54:11.060641,12,31,False,Desktop,Edge,Facebook,True,0.0
SESS_00002567,USER_001765,2025-06-07 20:56:51.229395,16,35,False,Mobile,Firefox,Email,True,190.12
SESS_00002568,USER_000259,2025-06-07 20:57:36.612885,9,51,True,Desktop,Safari,Referral,True,0.0
SESS_00002569,USER_001860,2025-06-07 20:53:35.199934,1,38,False,Mobile,Safari,Direct,False,0.0
SESS_00002570,USER_001515,2025-06-07 20:57:11.177374,11,101,True,Mobile,Safari,Referral,True,0.0
SESS_00002571,USER_000125,2025-06-07 20:57:42.814885,8,120,False,Mobile,Firefox,Email,True,37.71
SESS_00002572,USER_001346,2025-06-07 20:57:48.259994,12,6,True,Tablet,Chrome,Email,True,310.05
SESS_00002573,USER_000745,2025-06-07 20:56:27.728686,8,57,True,Tablet,Chrome,Email,False,131.04
SESS_00002574,USER_001143,2025-06-07 20:55:49.481618,20,72,False,Mobile,Edge,Facebook,True,0.0
SESS_00002575,USER_001394,2025-06-07 20:54:46.929387,4,47,False,Mobile,Chrome,Email,False,0.0
SESS_00002576,USER_000500,2025-06-07 20:52:52.622612,19,68,True,Tablet,Firefox,Email,False,20.27
SESS_00002577,USER_000933,2025-06-07 20:53:53.468678,9,109,True,Tablet,Edge,Referral,True,343.65
SESS_00002578,USER_001455,2025-06-07 20:58:18.250802,16,94,False,Mobile,Chrome,Referral,False,316.94
SESS_00002579,USER_001405,2025-06-07 20:54:37.126765,7,7,False,Mobile,Safari,Email,False,47.06
SESS_00002580,USER_000649,2025-06-07 20:55:04.501527,18,33,True,Tablet,Firefox,Direct,True,310.0
SESS_00002581,USER_001909,2025-06-07 20:54:51.831068,6,22,True,Mobile,Safari,Email,True,0.0
SESS_00002582,USER_001334,2025-06-07 20:57:07.228798,14,63,True,Tablet,Firefox,Email,True,0.0
SESS_00002583,USER_000626,2025-06-07 20:57:17.624722,3,93,True,Desktop,Firefox,Referral,False,0.0
SESS_00002584,USER_001538,2025-06-07 20:55:06.898414,17,88,True,Desktop,Edge,Facebook,True,382.98
SESS_00002585,USER_000112,2025-06-07 20:54:40.871645,8,10,False,Desktop,Firefox,Google,False,0.0
SESS_00002586,USER_001604,2025-06-07 20:53:32.756912,17,11,False,Mobile,Firefox,Referral,True,0.0
SESS_00002587,USER_001088,2025-06-07 20:53:15.060417,7,55,True,Mobile,Chrome,Google,True,0.0
SESS_00002588,USER_001415,2025-06-07 20:54:46.467714,8,20,False,Desktop,Edge,Direct,True,0.0
SESS_00002589,USER_000182,2025-06-07 20:56:39.611894,18,82,True,Desktop,Firefox,Direct,False,0.0
SESS_00002590,USER_001078,2025-06-07 20:55:20.330912,18,85,True,Desktop,Firefox,Google,True,0.0
SESS_00002591,USER_001282,2025-06-07 20:55:21.368943,7,96,False,Mobile,Firefox,Direct,True,0.0
SESS_00002592,USER_000908,2025-06-07 20:53:36.577646,9,43,True,Desktop,Safari,Direct,True,0.0
SESS_00002593,USER_001181,2025-06-07 20:57:48.904787,3,9,False,Desktop,Safari,Referral,True,0.0
SESS_00002594,USER_000761,2025-06-07 20:55:43.504862,4,11,True,Mobile,Chrome,Facebook,True,0.0
SESS_00002595,USER_000331,2025-06-07 20:56:45.992798,11,8,True,Desktop,Firefox,Referral,False,466.43
SESS_00002596,USER_000123,2025-06-07 20:52:46.568409,17,24,False,Mobile,Chrome,Google,True,0.0
SESS_00002597,USER_000505,2025-06-07 20:55:40.913026,18,2,False,Tablet,Chrome,Facebook,True,0.0
